Year,Month,State,Suicides,Suicides with guns,Fraction of suicides with guns
2006,10,New Jersey,44,8,0.1818181818
2006,11,New Jersey,42,9,0.2142857143
2006,12,New Jersey,50,16,0.32
2007,1,New Jersey,52,11,0.2115384615
2007,2,New Jersey,46,15,0.3260869565
2007,3,New Jersey,55,15,0.2727272727
2007,4,New Jersey,55,15,0.2727272727
2007,5,New Jersey,65,21,0.3230769231
2007,6,New Jersey,52,15,0.2884615385
2007,7,New Jersey,55,14,0.2545454545
2007,8,New Jersey,52,14,0.2692307692
2007,9,New Jersey,54,20,0.3703703704
2007,10,New Jersey,46,12,0.2608695652
2007,11,New Jersey,29,7,0.2413793103
2007,12,New Jersey,31,6,0.1935483871
2008,1,New Jersey,45,11,0.2444444444
2008,2,New Jersey,45,12,0.2666666667
2008,3,New Jersey,56,11,0.1964285714
2008,4,New Jersey,62,18,0.2903225806
2008,5,New Jersey,49,14,0.2857142857
2008,6,New Jersey,48,10,0.2083333333
2008,7,New Jersey,60,19,0.3166666667
2008,8,New Jersey,47,14,0.2978723404
2008,9,New Jersey,56,18,0.3214285714
2008,10,New Jersey,55,19,0.3454545455
2008,11,New Jersey,43,12,0.2790697674
2008,12,New Jersey,46,17,0.3695652174
2009,1,New Jersey,44,13,0.2954545455
2009,2,New Jersey,38,14,0.3684210526
2009,3,New Jersey,47,14,0.2978723404
2009,4,New Jersey,45,10,0.2222222222
2009,5,New Jersey,49,15,0.306122449
2009,6,New Jersey,38,15,0.3947368421
2009,7,New Jersey,42,13,0.3095238095
2009,8,New Jersey,55,17,0.3090909091
2009,9,New Jersey,54,15,0.2777777778
2009,10,New Jersey,48,16,0.3333333333
2009,11,New Jersey,48,19,0.3958333333
2009,12,New Jersey,46,12,0.2608695652
2010,1,New Jersey,63,16,0.253968254
2010,2,New Jersey,46,9,0.1956521739
2010,3,New Jersey,57,14,0.2456140351
2010,4,New Jersey,63,15,0.2380952381
2010,5,New Jersey,64,14,0.21875
2010,6,New Jersey,66,16,0.2424242424
2010,7,New Jersey,64,15,0.234375
2010,8,New Jersey,72,14,0.1944444444
2010,9,New Jersey,59,22,0.3728813559
2010,10,New Jersey,62,21,0.3387096774
2010,11,New Jersey,50,15,0.3
2010,12,New Jersey,53,16,0.3018867925
2011,1,New Jersey,53,13,0.2452830189
2011,2,New Jersey,46,13,0.2826086957
2011,3,New Jersey,58,17,0.2931034483
2011,4,New Jersey,53,16,0.3018867925
2011,5,New Jersey,66,14,0.2121212121
2011,6,New Jersey,59,15,0.2542372881
2011,7,New Jersey,55,15,0.2727272727
2011,8,New Jersey,63,24,0.380952381
2011,9,New Jersey,57,9,0.1578947368
2011,10,New Jersey,58,14,0.2413793103
2011,11,New Jersey,56,13,0.2321428571
2011,12,New Jersey,63,18,0.2857142857
2012,1,New Jersey,57,16,0.2807017544
2012,2,New Jersey,65,11,0.1692307692
2012,3,New Jersey,62,14,0.2258064516
2012,4,New Jersey,42,10,0.2380952381
2012,5,New Jersey,52,14,0.2692307692
2012,6,New Jersey,62,14,0.2258064516
2012,7,New Jersey,59,11,0.186440678
2012,8,New Jersey,64,14,0.21875
2012,9,New Jersey,57,15,0.2631578947
2012,10,New Jersey,48,12,0.25
2012,11,New Jersey,49,12,0.2448979592
2012,12,New Jersey,61,17,0.2786885246
2013,1,New Jersey,44,8,0.1818181818
2013,2,New Jersey,54,20,0.3703703704
2013,3,New Jersey,80,22,0.275
2013,4,New Jersey,50,16,0.32
2013,5,New Jersey,71,19,0.2676056338
2013,6,New Jersey,59,15,0.2542372881
2013,7,New Jersey,65,14,0.2153846154
2013,8,New Jersey,75,15,0.2
2013,9,New Jersey,85,20,0.2352941176
2013,10,New Jersey,74,16,0.2162162162
2013,11,New Jersey,49,14,0.2857142857
2013,12,New Jersey,48,15,0.3125
2014,1,New Jersey,50,16,0.32
2014,2,New Jersey,45,15,0.3333333333
2014,3,New Jersey,74,22,0.2972972973
2014,4,New Jersey,71,17,0.2394366197
2014,5,New Jersey,83,16,0.1927710843
2014,6,New Jersey,67,14,0.2089552239
2014,7,New Jersey,51,18,0.3529411765
2014,8,New Jersey,73,22,0.301369863
2014,9,New Jersey,90,21,0.2333333333
2014,10,New Jersey,68,11,0.1617647059
2014,11,New Jersey,61,16,0.262295082
2014,12,New Jersey,53,6,0.1132075472
2015,1,New Jersey,73,18,0.2465753425
2015,2,New Jersey,67,14,0.2089552239
2015,3,New Jersey,80,20,0.25
2015,4,New Jersey,59,19,0.3220338983
2015,5,New Jersey,59,16,0.2711864407
2015,6,New Jersey,60,11,0.1833333333
2015,7,New Jersey,66,17,0.2575757576
2015,8,New Jersey,86,22,0.2558139535
2015,9,New Jersey,56,11,0.1964285714
2015,10,New Jersey,66,13,0.196969697
2015,11,New Jersey,59,12,0.2033898305
2015,12,New Jersey,56,16,0.2857142857
2016,1,New Jersey,44,12,0.2727272727
2016,2,New Jersey,56,13,0.2321428571
2016,3,New Jersey,63,19,0.3015873016
2016,4,New Jersey,68,11,0.1617647059
2016,5,New Jersey,61,17,0.2786885246
2016,6,New Jersey,56,18,0.3214285714
2016,7,New Jersey,62,18,0.2903225806
2016,8,New Jersey,63,21,0.3333333333
2016,9,New Jersey,60,11,0.1833333333
2016,10,New Jersey,51,14,0.2745098039
2016,11,New Jersey,45,14,0.3111111111
2016,12,New Jersey,56,8,0.1428571429
2017,1,New Jersey,57,16,0.2807017544
2017,2,New Jersey,79,21,0.2658227848
2017,3,New Jersey,71,16,0.2253521127
2017,4,New Jersey,55,13,0.2363636364
2017,5,New Jersey,61,14,0.2295081967
2017,6,New Jersey,72,26,0.3611111111
2017,7,New Jersey,72,19,0.2638888889
2017,8,New Jersey,63,13,0.2063492063
2017,9,New Jersey,53,14,0.2641509434
2017,10,New Jersey,63,13,0.2063492063
2017,11,New Jersey,72,18,0.25
2017,12,New Jersey,77,21,0.2727272727
2018,1,New Jersey,70,21,0.3
2018,2,New Jersey,46,13,0.2826086957
2018,3,New Jersey,66,17,0.2575757576
2018,4,New Jersey,52,13,0.25
2018,5,New Jersey,69,11,0.1594202899
2018,6,New Jersey,83,20,0.2409638554
2018,7,New Jersey,66,13,0.196969697
2018,8,New Jersey,79,21,0.2658227848
2018,9,New Jersey,64,23,0.359375
2018,10,New Jersey,69,13,0.1884057971
2018,11,New Jersey,50,12,0.24
2018,12,New Jersey,64,16,0.25
2019,1,New Jersey,69,14,0.2028985507
2019,2,New Jersey,58,10,0.1724137931
2019,3,New Jersey,65,17,0.2615384615
2019,4,New Jersey,62,12,0.1935483871
2019,5,New Jersey,69,17,0.2463768116
2019,6,New Jersey,51,11,0.2156862745
2019,7,New Jersey,64,16,0.25
2019,8,New Jersey,72,11,0.1527777778
2019,9,New Jersey,54,13,0.2407407407
2019,10,New Jersey,63,16,0.253968254
2019,11,New Jersey,75,22,0.2933333333
2019,12,New Jersey,60,14,0.2333333333
1999,1,New Mexico,18,11,0.6111111111
1999,2,New Mexico,34,14,0.4117647059
1999,3,New Mexico,23,17,0.7391304348
1999,4,New Mexico,17,10,0.5882352941
1999,5,New Mexico,20,9,0.45
1999,6,New Mexico,32,20,0.625
1999,7,New Mexico,43,28,0.6511627907
1999,8,New Mexico,29,11,0.3793103448
1999,9,New Mexico,29,19,0.6551724138
1999,10,New Mexico,22,12,0.5454545455
1999,11,New Mexico,25,15,0.6
1999,12,New Mexico,26,14,0.5384615385
2000,1,New Mexico,31,16,0.5161290323
2000,2,New Mexico,27,13,0.4814814815
2000,3,New Mexico,20,10,0.5
2000,4,New Mexico,27,14,0.5185185185
2000,5,New Mexico,35,21,0.6
2000,6,New Mexico,28,19,0.6785714286
2000,7,New Mexico,17,8,0.4705882353
2000,8,New Mexico,30,14,0.4666666667
2000,9,New Mexico,22,14,0.6363636364
2000,10,New Mexico,34,19,0.5588235294
2000,11,New Mexico,27,15,0.5555555556
2000,12,New Mexico,29,12,0.4137931034
2001,1,New Mexico,26,11,0.4230769231
2001,2,New Mexico,29,17,0.5862068966
2001,3,New Mexico,26,11,0.4230769231
2001,4,New Mexico,39,20,0.5128205128
2001,5,New Mexico,37,19,0.5135135135
2001,6,New Mexico,21,11,0.5238095238
2001,7,New Mexico,38,26,0.6842105263
2001,8,New Mexico,22,13,0.5909090909
2001,9,New Mexico,30,16,0.5333333333
2001,10,New Mexico,32,13,0.40625
2001,11,New Mexico,33,15,0.4545454545
2001,12,New Mexico,28,16,0.5714285714
2002,1,New Mexico,32,26,0.8125
2002,2,New Mexico,29,17,0.5862068966
2002,3,New Mexico,32,18,0.5625
2002,4,New Mexico,26,17,0.6538461538
2002,5,New Mexico,24,16,0.6666666667
2002,6,New Mexico,22,15,0.6818181818
2002,7,New Mexico,32,17,0.53125
2002,8,New Mexico,37,19,0.5135135135
2002,9,New Mexico,23,10,0.4347826087
2002,10,New Mexico,30,19,0.6333333333
2002,11,New Mexico,28,17,0.6071428571
2002,12,New Mexico,34,20,0.5882352941
2003,1,New Mexico,27,24,0.8888888889
2003,2,New Mexico,29,12,0.4137931034
2003,3,New Mexico,29,20,0.6896551724
2003,4,New Mexico,32,20,0.625
2003,5,New Mexico,24,18,0.75
2003,6,New Mexico,34,19,0.5588235294
2003,7,New Mexico,35,18,0.5142857143
2003,8,New Mexico,35,26,0.7428571429
2003,9,New Mexico,23,11,0.4782608696
2003,10,New Mexico,18,9,0.5
2003,11,New Mexico,19,12,0.6315789474
2003,12,New Mexico,36,22,0.6111111111
2004,1,New Mexico,29,15,0.5172413793
2004,2,New Mexico,24,16,0.6666666667
2004,3,New Mexico,34,22,0.6470588235
2004,4,New Mexico,23,10,0.4347826087
2004,5,New Mexico,25,13,0.52
2004,6,New Mexico,29,13,0.4482758621
2004,7,New Mexico,26,12,0.4615384615
2004,8,New Mexico,45,29,0.6444444444
2004,9,New Mexico,27,10,0.3703703704
2004,10,New Mexico,39,25,0.641025641
2004,11,New Mexico,27,14,0.5185185185
2004,12,New Mexico,27,17,0.6296296296
2005,1,New Mexico,24,12,0.5
2005,2,New Mexico,23,12,0.5217391304
2005,3,New Mexico,31,15,0.4838709677
2005,4,New Mexico,28,14,0.5
2005,5,New Mexico,31,16,0.5161290323
2005,6,New Mexico,28,14,0.5
2005,7,New Mexico,42,25,0.5952380952
2005,8,New Mexico,28,14,0.5
2005,9,New Mexico,30,18,0.6
2005,10,New Mexico,36,18,0.5
2005,11,New Mexico,25,14,0.56
2005,12,New Mexico,14,6,0.4285714286
2006,1,New Mexico,32,22,0.6875
2006,2,New Mexico,15,7,0.4666666667
2006,3,New Mexico,24,17,0.7083333333
2006,4,New Mexico,35,17,0.4857142857
2006,5,New Mexico,38,18,0.4736842105
2006,6,New Mexico,24,11,0.4583333333
2006,7,New Mexico,41,21,0.512195122
2006,8,New Mexico,32,22,0.6875
2006,9,New Mexico,31,16,0.5161290323
2006,10,New Mexico,33,20,0.6060606061
2006,11,New Mexico,22,10,0.4545454545
2006,12,New Mexico,25,12,0.48
2007,1,New Mexico,26,10,0.3846153846
2007,2,New Mexico,34,15,0.4411764706
2007,3,New Mexico,36,12,0.3333333333
2007,4,New Mexico,28,13,0.4642857143
2007,5,New Mexico,34,16,0.4705882353
2007,6,New Mexico,38,21,0.5526315789
2007,7,New Mexico,44,18,0.4090909091
2007,8,New Mexico,25,13,0.52
2007,9,New Mexico,30,18,0.6
2007,10,New Mexico,33,12,0.3636363636
2007,11,New Mexico,46,24,0.5217391304
2007,12,New Mexico,27,17,0.6296296296
2008,1,New Mexico,28,12,0.4285714286
2008,2,New Mexico,36,18,0.5
2008,3,New Mexico,39,14,0.358974359
2008,4,New Mexico,30,16,0.5333333333
2008,5,New Mexico,43,28,0.6511627907
2008,6,New Mexico,46,24,0.5217391304
2008,7,New Mexico,47,19,0.4042553191
2008,8,New Mexico,31,14,0.4516129032
2008,9,New Mexico,28,13,0.4642857143
2008,10,New Mexico,33,14,0.4242424242
2008,11,New Mexico,32,14,0.4375
2008,12,New Mexico,24,9,0.375
2009,1,New Mexico,31,15,0.4838709677
2009,2,New Mexico,25,9,0.36
2009,3,New Mexico,33,20,0.6060606061
2009,4,New Mexico,30,18,0.6
2009,5,New Mexico,35,16,0.4571428571
2009,6,New Mexico,36,19,0.5277777778
2009,7,New Mexico,30,13,0.4333333333
2009,8,New Mexico,26,14,0.5384615385
2009,9,New Mexico,37,22,0.5945945946
2009,10,New Mexico,33,17,0.5151515152
2009,11,New Mexico,29,15,0.5172413793
2009,12,New Mexico,30,14,0.4666666667
2010,1,New Mexico,38,15,0.3947368421
2010,2,New Mexico,29,15,0.5172413793
2010,3,New Mexico,24,13,0.5416666667
2010,4,New Mexico,36,17,0.4722222222
2010,5,New Mexico,49,19,0.387755102
2010,6,New Mexico,28,16,0.5714285714
2010,7,New Mexico,46,27,0.5869565217
2010,8,New Mexico,35,13,0.3714285714
2010,9,New Mexico,29,18,0.6206896552
2010,10,New Mexico,32,16,0.5
2010,11,New Mexico,33,19,0.5757575758
2010,12,New Mexico,33,16,0.4848484848
2011,1,New Mexico,31,13,0.4193548387
2011,2,New Mexico,12,6,0.5
2011,3,New Mexico,38,20,0.5263157895
2011,4,New Mexico,32,14,0.4375
2011,5,New Mexico,48,34,0.7083333333
2011,6,New Mexico,35,23,0.6571428571
2011,7,New Mexico,41,14,0.3414634146
2011,8,New Mexico,43,23,0.5348837209
2011,9,New Mexico,34,13,0.3823529412
2011,10,New Mexico,34,22,0.6470588235
2011,11,New Mexico,33,18,0.5454545455
2011,12,New Mexico,36,22,0.6111111111
2012,1,New Mexico,41,16,0.3902439024
2012,2,New Mexico,32,14,0.4375
2012,3,New Mexico,46,25,0.5434782609
2012,4,New Mexico,37,20,0.5405405405
2012,5,New Mexico,38,21,0.5526315789
2012,6,New Mexico,46,20,0.4347826087
2012,7,New Mexico,42,22,0.5238095238
2012,8,New Mexico,34,22,0.6470588235
2012,9,New Mexico,31,21,0.6774193548
2012,10,New Mexico,31,11,0.3548387097
2012,11,New Mexico,34,22,0.6470588235
2012,12,New Mexico,29,16,0.5517241379
2013,1,New Mexico,37,18,0.4864864865
2013,2,New Mexico,46,24,0.5217391304
2013,3,New Mexico,36,22,0.6111111111
2013,4,New Mexico,33,17,0.5151515152
2013,5,New Mexico,39,20,0.5128205128
2013,6,New Mexico,47,26,0.5531914894
2013,7,New Mexico,49,26,0.5306122449
2013,8,New Mexico,34,16,0.4705882353
2013,9,New Mexico,30,17,0.5666666667
2013,10,New Mexico,31,11,0.3548387097
2013,11,New Mexico,15,7,0.4666666667
2013,12,New Mexico,31,18,0.5806451613
2014,1,New Mexico,38,16,0.4210526316
2014,2,New Mexico,27,16,0.5925925926
2014,3,New Mexico,35,21,0.6
2014,4,New Mexico,33,15,0.4545454545
2014,5,New Mexico,33,21,0.6363636364
2014,6,New Mexico,40,20,0.5
2014,7,New Mexico,41,23,0.5609756098
2014,8,New Mexico,48,29,0.6041666667
2014,9,New Mexico,42,17,0.4047619048
2014,10,New Mexico,48,31,0.6458333333
2014,11,New Mexico,32,18,0.5625
2014,12,New Mexico,32,17,0.53125
2015,1,New Mexico,41,19,0.4634146341
2015,2,New Mexico,45,26,0.5777777778
2015,3,New Mexico,44,22,0.5
2015,4,New Mexico,34,17,0.5
2015,5,New Mexico,38,20,0.5263157895
2015,6,New Mexico,50,32,0.64
2015,7,New Mexico,45,21,0.4666666667
2015,8,New Mexico,47,29,0.6170212766
2015,9,New Mexico,50,30,0.6
2015,10,New Mexico,43,26,0.6046511628
2015,11,New Mexico,34,17,0.5
2015,12,New Mexico,29,16,0.5517241379
2016,1,New Mexico,36,16,0.4444444444
2016,2,New Mexico,38,18,0.4736842105
2016,3,New Mexico,37,15,0.4054054054
2016,4,New Mexico,45,27,0.6
2016,5,New Mexico,42,18,0.4285714286
2016,6,New Mexico,39,22,0.5641025641
2016,7,New Mexico,46,26,0.5652173913
2016,8,New Mexico,40,22,0.55
2016,9,New Mexico,33,17,0.5151515152
2016,10,New Mexico,37,22,0.5945945946
2016,11,New Mexico,43,23,0.5348837209
2016,12,New Mexico,35,17,0.4857142857
2017,1,New Mexico,37,22,0.5945945946
2017,2,New Mexico,45,22,0.4888888889
2017,3,New Mexico,48,25,0.5208333333
2017,4,New Mexico,43,26,0.6046511628
2017,5,New Mexico,43,24,0.5581395349
2017,6,New Mexico,36,18,0.5
2017,7,New Mexico,41,17,0.4146341463
2017,8,New Mexico,47,27,0.5744680851
2017,9,New Mexico,33,14,0.4242424242
2017,10,New Mexico,39,23,0.5897435897
2017,11,New Mexico,45,21,0.4666666667
2017,12,New Mexico,34,22,0.6470588235
2018,1,New Mexico,38,24,0.6315789474
2018,2,New Mexico,41,20,0.487804878
2018,3,New Mexico,41,17,0.4146341463
2018,4,New Mexico,62,34,0.5483870968
2018,5,New Mexico,45,32,0.7111111111
2018,6,New Mexico,55,22,0.4
2018,7,New Mexico,50,22,0.44
2018,8,New Mexico,42,24,0.5714285714
2018,9,New Mexico,42,17,0.4047619048
2018,10,New Mexico,42,20,0.4761904762
2018,11,New Mexico,45,32,0.7111111111
2018,12,New Mexico,32,17,0.53125
2019,1,New Mexico,45,27,0.6
2019,2,New Mexico,39,19,0.4871794872
2019,3,New Mexico,48,29,0.6041666667
2019,4,New Mexico,42,21,0.5
2019,5,New Mexico,31,17,0.5483870968
2019,6,New Mexico,57,30,0.5263157895
2019,7,New Mexico,41,17,0.4146341463
2019,8,New Mexico,46,31,0.6739130435
2019,9,New Mexico,57,28,0.4912280702
2019,10,New Mexico,33,20,0.6060606061
2019,11,New Mexico,37,23,0.6216216216
2019,12,New Mexico,37,22,0.5945945946
1999,1,New York,80,29,0.3625
1999,2,New York,100,41,0.41
1999,3,New York,102,37,0.362745098
1999,4,New York,97,34,0.3505154639
1999,5,New York,120,34,0.2833333333
1999,6,New York,96,32,0.3333333333
1999,7,New York,105,44,0.419047619
1999,8,New York,110,39,0.3545454545
1999,9,New York,90,31,0.3444444444
1999,10,New York,109,44,0.4036697248
1999,11,New York,109,41,0.376146789
1999,12,New York,77,33,0.4285714286
2000,1,New York,106,37,0.3490566038
2000,2,New York,96,39,0.40625
2000,3,New York,105,51,0.4857142857
2000,4,New York,106,40,0.3773584906
2000,5,New York,102,37,0.362745098
2000,6,New York,97,46,0.4742268041
2000,7,New York,88,34,0.3863636364
2000,8,New York,99,37,0.3737373737
2000,9,New York,84,31,0.369047619
2000,10,New York,93,35,0.376344086
2000,11,New York,82,33,0.4024390244
2000,12,New York,73,30,0.4109589041
2001,1,New York,92,36,0.3913043478
2001,2,New York,81,26,0.3209876543
2001,3,New York,102,48,0.4705882353
2001,4,New York,117,46,0.3931623932
2001,5,New York,122,40,0.3278688525
2001,6,New York,107,36,0.3364485981
2001,7,New York,119,36,0.3025210084
2001,8,New York,121,54,0.4462809917
2001,9,New York,101,37,0.3663366337
2001,10,New York,88,38,0.4318181818
2001,11,New York,108,33,0.3055555556
2001,12,New York,93,23,0.247311828
2002,1,New York,103,35,0.3398058252
2002,2,New York,88,33,0.375
2002,3,New York,97,32,0.3298969072
2002,4,New York,120,38,0.3166666667
2002,5,New York,117,26,0.2222222222
2002,6,New York,103,42,0.4077669903
2002,7,New York,111,44,0.3963963964
2002,8,New York,96,36,0.375
2002,9,New York,106,32,0.3018867925
2002,10,New York,108,38,0.3518518519
2002,11,New York,100,28,0.28
2002,12,New York,78,27,0.3461538462
2003,1,New York,106,38,0.358490566
2003,2,New York,88,31,0.3522727273
2003,3,New York,84,31,0.369047619
2003,4,New York,99,34,0.3434343434
2003,5,New York,90,35,0.3888888889
2003,6,New York,112,37,0.3303571429
2003,7,New York,94,39,0.414893617
2003,8,New York,112,34,0.3035714286
2003,9,New York,101,39,0.3861386139
2003,10,New York,93,32,0.3440860215
2003,11,New York,94,26,0.2765957447
2003,12,New York,93,36,0.3870967742
2004,1,New York,104,36,0.3461538462
2004,2,New York,80,21,0.2625
2004,3,New York,99,31,0.3131313131
2004,4,New York,106,34,0.320754717
2004,5,New York,95,31,0.3263157895
2004,6,New York,79,20,0.253164557
2004,7,New York,102,33,0.3235294118
2004,8,New York,112,35,0.3125
2004,9,New York,81,27,0.3333333333
2004,10,New York,107,43,0.4018691589
2004,11,New York,121,49,0.4049586777
2004,12,New York,95,41,0.4315789474
2005,1,New York,96,32,0.3333333333
2005,2,New York,86,29,0.3372093023
2005,3,New York,106,43,0.4056603774
2005,4,New York,80,33,0.4125
2005,5,New York,100,38,0.38
2005,6,New York,99,35,0.3535353535
2005,7,New York,113,49,0.4336283186
2005,8,New York,100,31,0.31
2005,9,New York,105,41,0.3904761905
2005,10,New York,105,43,0.4095238095
2005,11,New York,99,39,0.3939393939
2005,12,New York,98,43,0.4387755102
2006,1,New York,101,34,0.3366336634
2006,2,New York,87,29,0.3333333333
2006,3,New York,116,28,0.2413793103
2006,4,New York,114,30,0.2631578947
2006,5,New York,124,43,0.3467741935
2006,6,New York,132,39,0.2954545455
2006,7,New York,119,43,0.3613445378
2006,8,New York,116,37,0.3189655172
2006,9,New York,95,33,0.3473684211
2006,10,New York,113,30,0.2654867257
2006,11,New York,116,34,0.2931034483
2006,12,New York,92,32,0.347826087
2007,1,New York,100,33,0.33
2007,2,New York,91,27,0.2967032967
2007,3,New York,129,36,0.2790697674
2007,4,New York,112,37,0.3303571429
2007,5,New York,117,45,0.3846153846
2007,6,New York,110,37,0.3363636364
2007,7,New York,139,42,0.3021582734
2007,8,New York,120,39,0.325
2007,9,New York,117,36,0.3076923077
2007,10,New York,112,26,0.2321428571
2007,11,New York,129,48,0.3720930233
2007,12,New York,117,35,0.2991452991
2008,1,New York,116,38,0.3275862069
2008,2,New York,111,32,0.2882882883
2008,3,New York,104,31,0.2980769231
2008,4,New York,137,46,0.3357664234
2008,5,New York,151,52,0.3443708609
2008,6,New York,114,26,0.2280701754
2008,7,New York,115,39,0.3391304348
2008,8,New York,115,33,0.2869565217
2008,9,New York,124,41,0.3306451613
2008,10,New York,109,27,0.247706422
2008,11,New York,104,29,0.2788461538
2008,12,New York,105,35,0.3333333333
2009,1,New York,102,31,0.3039215686
2009,2,New York,112,35,0.3125
2009,3,New York,135,44,0.3259259259
2009,4,New York,102,37,0.362745098
2009,5,New York,105,33,0.3142857143
2009,6,New York,119,42,0.3529411765
2009,7,New York,133,40,0.3007518797
2009,8,New York,123,37,0.3008130081
2009,9,New York,132,33,0.25
2009,10,New York,124,34,0.2741935484
2009,11,New York,114,32,0.2807017544
2009,12,New York,113,24,0.2123893805
2010,1,New York,103,38,0.3689320388
2010,2,New York,114,35,0.3070175439
2010,3,New York,134,39,0.2910447761
2010,4,New York,130,31,0.2384615385
2010,5,New York,130,39,0.3
2010,6,New York,146,43,0.2945205479
2010,7,New York,141,45,0.3191489362
2010,8,New York,132,37,0.2803030303
2010,9,New York,135,38,0.2814814815
2010,10,New York,155,48,0.3096774194
2010,11,New York,118,35,0.2966101695
2010,12,New York,107,31,0.2897196262
2011,1,New York,135,29,0.2148148148
2011,2,New York,123,41,0.3333333333
2011,3,New York,149,46,0.3087248322
2011,4,New York,142,33,0.2323943662
2011,5,New York,162,54,0.3333333333
2011,6,New York,139,44,0.3165467626
2011,7,New York,155,42,0.2709677419
2011,8,New York,116,31,0.2672413793
2011,9,New York,128,38,0.296875
2011,10,New York,152,57,0.375
2011,11,New York,121,43,0.3553719008
2011,12,New York,127,47,0.3700787402
2012,1,New York,138,42,0.3043478261
2012,2,New York,114,33,0.2894736842
2012,3,New York,136,38,0.2794117647
2012,4,New York,155,48,0.3096774194
2012,5,New York,152,41,0.2697368421
2012,6,New York,166,61,0.3674698795
2012,7,New York,159,48,0.3018867925
2012,8,New York,164,48,0.2926829268
2012,9,New York,117,30,0.2564102564
2012,10,New York,134,39,0.2910447761
2012,11,New York,124,36,0.2903225806
2012,12,New York,145,52,0.3586206897
2013,1,New York,144,38,0.2638888889
2013,2,New York,131,45,0.3435114504
2013,3,New York,147,48,0.3265306122
2013,4,New York,165,39,0.2363636364
2013,5,New York,136,37,0.2720588235
2013,6,New York,142,39,0.2746478873
2013,7,New York,138,35,0.2536231884
2013,8,New York,138,29,0.2101449275
2013,9,New York,140,43,0.3071428571
2013,10,New York,147,42,0.2857142857
2013,11,New York,125,36,0.288
2013,12,New York,131,34,0.2595419847
2014,1,New York,135,41,0.3037037037
2014,2,New York,117,35,0.2991452991
2014,3,New York,136,39,0.2867647059
2014,4,New York,159,56,0.3522012579
